Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
GSP,MCO,5,9723,18592,149,449,524183,1502837
CVG,MCO,44,219679,260897,1457,756,1978593,1502837
MHT,MCO,23,25734,34388,260,1142,362477,1502837
MDT,MCO,15,5985,6465,53,851,499340,1502837
DSM,MCO,4,7419,10843,86,1140,462181,1502837
CHS,MCO,2,249,267,2,317,542232,1502837
STL,MCO,100,360043,467489,3288,880,2655631,1502837
BNA,MCO,48,212644,311946,2523,616,1229700,1502837
ROC,MCO,27,38579,68283,569,1033,1020109,1502837
MKE,MCO,26,85506,114424,976,1066,1459602,1502837
ABQ,MCO,16,36940,49930,365,1552,692551,1502837
IAD,MCO,51,283373,413188,3088,758,9079986,1502837
MCI,MCO,22,90926,127366,1027,1072,1795891,1502837
BMI,MCO,9,19701,29918,243,936,143366,1502837
DCA,MCO,43,145096,176001,1412,759,9079986,1502837
IND,MCO,65,197382,264272,1984,828,1438091,1502837
LAX,MCO,57,250337,343626,1803,2217,23895178,1502837
MSP,MCO,47,206103,258051,1419,1310,2830434,1502837
MSY,MCO,38,155215,222616,1714,550,1285396,1502837
SAT,MCO,22,39907,49658,364,1040,1650418,1502837
SAT,SFB,1,168,173,1,1042,1650418,1502837
MIA,MCO,125,366726,595544,5800,193,9383038,1502837
CAK,MCO,15,20984,31990,268,860,687989,1502837
BOS,MCO,50,326858,389808,3224,1121,8506878,1502837
ALB,MCO,27,45226,68301,571,1073,819851,1502837
AUS,MCO,25,30046,49630,365,995,1104612,1502837
TPA,MCO,43,36676,93116,770,80,2254405,1502837
OMA,MCO,1,267,672,8,1210,742096,1502837
TUL,MCO,1,1614,1884,4,1005,831724,1502837
BGR,SFB,25,50200,56170,198,1299,144431,1502837
BGR,MCO,4,1506,1539,5,1322,144431,1502837
DFW,MCO,88,496360,595129,3376,984,9475022,1502837
DAY,MCO,9,17199,30926,248,808,859406,1502837
EWR,MCO,96,686962,884441,6422,938,17341505,1502837
ORD,OSH,2,133,188,2,142,17529224,149995
STL,PAH,13,12297,27819,1463,145,2655631,97862
BHM,PAH,2,49,60,2,267,1036121,97862
MWA,PAH,1,9,19,1,49,61348,97862
PDX,PHX,61,246491,361421,2692,1009,1829786,2930726
JFK,PHX,31,159496,232668,1427,2153,34683010,2930726
SJC,PHX,71,287521,445298,3397,621,1690832,2930726
ANC,PHX,6,12168,23500,126,2551,311411,2930726
LAS,PHX,93,1132295,1731302,12290,256,1161259,2930726
CLT,PHX,16,39957,57332,450,1774,1223835,2930726
CLE,PHX,40,115229,141847,1116,1737,2121415,2930726
BWI,PHX,24,121271,148465,977,1998,2480971,2930726
OKC,PHX,32,114582,149801,1099,833,1052642,2930726
SFO,PHX,108,579646,889856,6715,651,7996466,2930726
SLC,PHX,111,500309,731598,5211,507,906185,2930726
PHL,PHX,38,189706,278573,2011,2075,11020546,2930726
COS,PHX,38,102005,163429,1331,551,510597,2930726
FLL,PHX,1,17,150,1,1972,4691519,2930726
DFW,PHX,101,693598,1063757,7595,868,9475022,2930726
DAL,PHX,1,132,137,1,879,9475022,2930726
TUS,PHX,121,362995,672236,5235,110,790333,2930726
EWR,PHX,47,225041,320251,2049,2133,17341505,2930726
OMA,PHX,56,199042,236816,1814,1037,742096,2930726
TUL,PHX,38,102344,138608,1075,935,831724,2930726
RNO,PHX,49,222782,333043,2442,601,315959,2930726
MIA,PHX,14,31370,54098,361,1972,9383038,2930726
AUS,PHX,59,251358,367176,2799,868,1104612,2930726
BOS,PHX,26,98369,162249,929,2300,8506878,2930726
EKO,PHX,11,1258,1736,14,550,48011,2930726
YUM,PHX,2,96,224,2,160,131902,2930726
TPA,PHX,2,137,322,2,1788,2254405,2930726
CVG,PHX,26,169608,209955,1445,1569,1978593,2930726
BHM,PHX,1,210,254,1,1455,1036121,2930726
SMF,PHX,60,227633,330471,2564,647,1707530,2930726
PIT,PHX,26,127942,152752,1151,1813,2418452,2930726
STL,PHX,82,564847,747554,5404,1262,2655631,2930726
SAN,PHX,127,795310,1308126,8680,304,2766123,2930726
BNA,PHX,30,81890,96661,727,1448,1229700,2930726
MKE,PHX,29,77973,111286,878,1460,1459602,2930726
SNA,PHX,26,209212,356796,2669,338,11947589,2930726
ELP,PHX,69,336535,569156,4472,347,694603,2930726
DTW,PHX,50,302397,388822,2433,1671,8944948,2930726
ORD,PHX,101,670577,826547,4946,1440,17529224,2930726
ATL,PHX,66,405567,572345,3502,1587,3872031,2930726
MDW,PHX,22,88542,133732,715,1444,17529224,2930726
HOU,PHX,33,212441,263360,1930,1020,4445918,2930726
IAH,PHX,79,358691,468359,3422,1009,4445918,2930726
MCI,PHX,89,332298,435492,3280,1043,1795891,2930726
IAD,PHX,33,80505,149890,999,1956,9079986,2930726
ABQ,PHX,95,584941,889646,6679,328,692551,2930726
LIT,PHX,26,32834,49386,363,1136,579683,2930726
IND,PHX,42,98125,115627,728,1489,1438091,2930726
MSP,PHX,84,409343,555671,3237,1276,2830434,2930726
SAT,PHX,61,184407,262070,2079,843,1650418,2930726
LAX,PHX,127,1173416,1890687,13944,370,23895178,2930726
MSY,PHX,25,65975,86816,635,1301,1285396,2930726
SEA,PHX,55,415748,549148,3646,1107,5831556,2930726
CMH,PHX,46,186202,271535,1757,1671,1544395,2930726
ICT,PHX,27,60118,87607,730,870,571047,2930726
GEG,PHX,1,69,137,1,1020,408221,2930726
AMA,PHX,4,483,526,4,601,215931,2930726
HNL,PHX,11,15899,20840,96,2917,871768,2930726
OAK,PHX,68,195745,288835,2345,646,3998233,2930726
MEM,PHX,11,6889,14040,94,1263,1156598,2930726
OGG,PHX,11,15446,20622,95,2845,120624,2930726
MCO,PHX,13,50991,68970,364,1848,1502837,2930726
LBB,PHX,2,92,286,2,588,235445,2930726
LNK,PHX,7,1440,1730,10,983,251921,2930726
MAF,PHX,3,348,548,4,580,119120,2930726
PDX,PUW,4,284,286,6,275,1829786,38706
SEA,PUW,15,32647,61977,1669,250,5831556,38706
LWS,PUW,6,152,370,10,26,58128,38706
ATL,RDU,81,531287,782019,5879,356,3872031,721489
ORD,RDU,81,290395,470615,3386,647,17529224,721489
DTW,RDU,47,105489,170938,1520,501,8944948,721489
IAH,RDU,24,55589,73206,698,1043,4445918,721489
GSO,RDU,14,1008,1650,16,67,599064,721489
CVG,RDU,31,92148,200798,1269,390,1978593,721489
CHS,RDU,7,3291,8376,166,217,542232,721489
BHM,RDU,1,76,139,1,481,1036121,721489
MDT,RDU,1,84,97,1,318,499340,721489
MHT,RDU,1,14,144,1,625,362477,721489
PIT,RDU,57,99891,151836,1371,328,2418452,721489
STL,RDU,48,86413,140632,1376,667,2655631,721489
MKE,RDU,10,6180,14808,240,689,1459602,721489
BNA,RDU,12,24397,35700,1050,443,1229700,721489
MSP,RDU,31,54089,84295,822,981,2830434,721489
LAX,RDU,3,600,629,3,2239,23895178,721489
MSY,RDU,1,139,139,1,779,1285396,721489
DCA,RDU,81,117639,247482,2467,227,9079986,721489
IAD,RDU,3,147,303,3,224,9079986,721489
MCI,RDU,5,2670,6421,106,905,1795891,721489
ILM,RDU,1,93,126,1,122,257649,721489
IND,RDU,6,7057,13896,274,489,1438091,721489
FAY,RDU,4,143,246,4,61,314572,721489
DFW,RDU,37,268883,376964,2537,1062,9475022,721489
EWR,RDU,93,153727,276203,2619,416,17341505,721489
BOS,RDU,33,116350,185578,1800,612,8506878,721489
TPA,RDU,29,83837,117527,1072,587,2254405,721489
MIA,RDU,22,68684,110604,736,700,9383038,721489
ALB,RDU,1,112,119,1,544,819851,721489
MCO,RDU,48,144852,241341,2328,534,1502837,721489
MEM,RDU,1,97,100,1,634,1156598,721489
BDL,RDU,21,79940,112318,1153,532,1109081,721489
CMH,RDU,9,16230,29738,589,361,1544395,721489
ROA,RDU,1,34,97,1,120,277424,721489
CAE,RDU,1,146,150,1,188,612073,721489
TYS,RDU,1,45,100,1,293,602012,721489
LGA,RDU,69,203722,331953,2978,431,34683010,721489
JFK,RDU,18,36813,55155,1672,426,34683010,721489
RIC,RDU,5,311,698,7,139,1046355,721489
CLT,RDU,74,205271,352251,3067,130,1223835,721489
BWI,RDU,16,14059,30340,258,255,2480971,721489
CLE,RDU,26,27789,43818,1036,416,2121415,721489
PHL,RDU,84,185227,303383,3374,336,11020546,721489
JAX,RDU,17,25003,42652,839,408,1064764,721489
MYR,RDU,7,4078,8648,172,152,174555,721489
FLL,RDU,30,93978,123433,1292,680,4691519,721489
PBI,RDU,18,54287,73304,750,638,4691519,721489
PDX,RDD,13,5698,12274,330,351,1829786,164156
EKO,RDD,7,832,992,8,342,48011,164156
RDM,RDD,2,173,372,3,265,105731,164156
ACV,RDD,12,13774,26381,713,101,122163,164156
LMT,RDD,4,372,2664,72,118,63160,164156
DTW,ROA,27,16957,35984,1058,382,8944948,277424
IAH,ROA,1,99,108,1,1018,4445918,277424
ORD,ROA,6,8671,8671,440,531,17529224,277424
ATL,ROA,27,59913,115178,3005,357,3872031,277424
CLT,ROA,35,66564,143865,1363,155,1223835,277424
RIC,ROA,1,14,144,1,147,1046355,277424
PHL,ROA,1,75,144,1,310,11020546,277424
LYH,ROA,3,62,110,3,43,220805,277424
PIT,ROA,32,59591,108625,1043,219,2418452,277424
CRW,ROA,30,7022,17878,512,114,311540,277424
ATL,ROW,1,95,149,1,1160,3872031,62618
MHT,MBS,1,73,100,1,639,362477,210032
FWA,MBS,1,112,112,1,185,371629,210032
SAN,MBS,1,149,150,1,1935,2766123,210032
BNA,MBS,1,125,125,1,529,1229700,210032
ROC,MBS,1,76,126,1,324,1020109,210032
MQT,MBS,2,53,71,2,268,62585,210032
ORD,MBS,39,85830,155420,1344,222,17529224,210032
ATL,MBS,2,211,225,2,682,3872031,210032
MDW,MBS,4,274,427,4,222,17529224,210032
HOU,MBS,1,76,110,1,1140,4445918,210032
DTW,MBS,91,140685,237287,2859,98,8944948,210032
PHX,MBS,1,150,150,1,1656,2930726,210032
MCO,MBS,1,119,125,1,1052,1502837,210032
CLE,MBS,18,16026,28208,1480,186,2121415,210032
LGA,MBS,2,264,298,2,557,34683010,210032
SJC,MBS,2,277,300,2,2022,1690832,210032
JFK,MBS,1,77,100,1,566,34683010,210032
PDX,MBS,1,187,190,1,1888,1829786,210032
RFD,MBS,1,21,34,1,271,306413,210032
RIC,MBS,1,81,108,1,547,1046355,210032
ABE,MBS,1,7,69,1,486,714749,210032
ANC,MBS,1,377,384,2,2892,311411,210032
DFW,MBS,1,99,100,1,1015,9475022,210032
BOS,MBS,3,342,352,3,667,8506878,210032
MIA,MBS,1,190,190,1,1241,9383038,210032
TPA,MBS,2,248,250,2,1076,2254405,210032
EWR,MBS,1,110,125,1,545,17341505,210032
TOL,MBS,1,16,19,1,135,651021,210032
TVC,MBS,2,63,68,2,112,123663,210032
SFO,MBS,3,484,574,3,2037,7996466,210032
PHL,MBS,1,64,108,1,522,11020546,210032
JAX,MBS,1,123,125,1,909,1064764,210032
GRR,MBS,2,106,452,4,86,711725,210032
LAX,MBS,2,330,340,2,1952,23895178,210032
MSP,MBS,48,32994,60630,678,463,2830434,210032
SLC,SEA,90,409085,571328,3257,689,906185,5831556
SFO,SEA,71,866015,1228509,9324,678,7996466,5831556
PHL,SEA,14,64347,102060,562,2378,11020546,5831556
LMT,SEA,1,100,140,1,366,63160,5831556
SFO,BFI,1,103,280,2,684,7996466,5831556
GJT,SEA,1,119,139,1,900,112899,5831556
CLM,SEA,13,22086,62621,1694,72,64273,5831556
IAH,SEA,36,158922,189572,1379,1874,4445918,5831556
IAH,BFI,1,116,128,1,1876,4445918,5831556
BZN,SEA,13,19239,30535,443,543,62561,5831556
ORD,SEA,90,600748,771974,4871,1721,17529224,5831556
ATL,SEA,26,164462,216532,1030,2182,3872031,5831556
YKM,SEA,16,58987,103466,2786,103,218808,5831556
DTW,SEA,36,257072,324179,1802,1927,8944948,5831556
MIA,SEA,18,45452,70805,361,2724,9383038,5831556
BOS,SEA,16,42003,69948,390,2496,8506878,5831556
BTM,SEA,13,8726,15376,336,477,34540,5831556
OMA,SEA,3,542,573,4,1368,742096,5831556
BOS,BFI,1,132,150,1,2494,8506878,5831556
RDM,SEA,12,25491,39738,1074,228,105731,5831556
RNO,SEA,71,405254,562911,4092,564,315959,5831556
EKO,SEA,12,5348,6200,50,560,48011,5831556
EWR,SEA,35,143064,238412,1243,2401,17341505,5831556
DFW,SEA,38,430864,569085,3820,1660,9475022,5831556
EUG,SEA,14,54853,99563,2689,234,313344,5831556
JNU,SEA,30,103203,154136,1224,909,30143,5831556
HLN,SEA,13,12124,22078,518,491,63705,5831556
DLH,SEA,1,136,150,1,1411,267894,5831556
JNU,BFI,1,80,140,1,904,30143,5831556
PHX,SEA,64,431167,579691,3881,1107,2930726,5831556
BIL,SEA,21,38046,61106,872,664,135639,5831556
GEG,SEA,100,602518,1001422,9363,224,408221,5831556
PUW,SEA,15,28193,49249,1325,250,38706,5831556
ICT,SEA,5,3662,14772,105,1430,571047,5831556
BFI,SEA,8,1474,2946,19,6,5831556,5831556
BIL,BFI,1,37,69,1,664,135639,5831556
GEG,BFI,2,233,420,3,223,408221,5831556
AMA,SEA,1,129,139,1,1356,215931,5831556
LWS,SEA,12,35528,62678,1694,261,58128,5831556
HNL,SEA,36,277862,345250,1179,2677,871768,5831556
MSO,SEA,12,46284,67613,980,389,88907,5831556
OAK,SEA,61,467488,701772,5115,671,3998233,5831556
MFR,SEA,12,23331,38850,1050,352,173243,5831556
MEM,SEA,21,91666,112704,680,1870,1156598,5831556
OAK,BFI,2,219,420,3,677,3998233,5831556
OGG,SEA,5,6500,8284,38,2640,120624,5831556
IAD,SEA,30,94991,131701,717,2306,9079986,5831556
GTF,SEA,15,26312,49101,706,512,78558,5831556
MCI,SEA,8,4006,4940,38,1489,1795891,5831556
TWF,SEA,8,1225,2072,56,514,80179,5831556
ALW,SEA,12,15823,32375,875,212,53671,5831556
LAX,SEA,101,767654,1082905,7592,954,23895178,5831556
MSP,SEA,65,392180,495920,2090,1399,2830434,5831556
CLE,SEA,6,11108,13752,132,2021,2121415,5831556
FAI,SEA,19,58420,78260,559,1533,84253,5831556
CLT,SEA,15,37937,45108,330,2279,1223835,5831556
LAS,SEA,62,284142,377670,2653,866,1161259,5831556
FCA,SEA,12,27509,46837,679,379,71888,5831556
KTN,SEA,36,102170,164464,1325,680,14228,5831556
ANC,SEA,120,776010,1125615,7980,1448,311411,5831556
PDX,SEA,110,475067,838719,12928,129,1829786,5831556
JFK,SEA,35,110051,157316,861,2421,34683010,5831556
PDX,BFI,2,144,317,3,135,1829786,5831556
SJC,SEA,71,421492,637502,4575,697,1690832,5831556
SJC,BFI,1,195,280,2,702,1690832,5831556
CVG,SEA,26,153711,213409,1281,1964,1978593,5831556
BLI,SEA,13,59561,102630,2771,94,157244,5831556
EAT,SEA,12,58168,84915,2295,99,93769,5831556
DSM,SEA,1,141,144,1,1464,462181,5831556
MWH,SEA,19,5055,11461,230,141,70667,5831556
STL,SEA,21,248591,315516,2144,1710,2655631,5831556
SAN,SEA,28,262733,369008,2636,1050,2766123,5831556
SNA,SEA,24,167458,208872,1501,978,11947589,5831556
STL,BFI,1,119,140,1,1710,2655631,5831556
MKE,SEA,3,616,686,5,1694,1459602,5831556
PIT,SEA,22,146427,190848,1108,2125,2418452,5831556
SMF,SEA,60,302014,447903,3251,605,1707530,5831556
SMF,BFI,1,75,140,1,611,1707530,5831556
RAP,SEA,1,111,183,1,957,108937,5831556
MSO,GEG,10,4963,9467,255,169,88907,408221
LWS,GEG,1,26,37,1,89,58128,408221
OAK,GEG,20,26252,49988,367,723,3998233,408221
BIL,GEG,8,4219,11437,163,445,135639,408221
SEA,GEG,88,577162,1000584,9370,224,5831556,408221
PHX,GEG,1,59,140,1,1020,2930726,408221
ORD,GEG,26,46331,61960,542,1498,17529224,408221
BZN,GEG,3,75,175,3,328,62561,408221
DTW,GEG,1,148,150,1,1704,8944948,408221
HLN,GEG,5,1772,4514,122,271,63705,408221
DFW,GEG,1,64,149,1,1476,9475022,408221
RNO,GEG,2,68,274,2,572,315959,408221
EKO,GEG,12,1895,2108,17,477,48011,408221
BOS,GEG,1,62,190,1,2274,8506878,408221
BTM,GEG,1,29,37,1,265,34540,408221
EWR,GEG,2,147,256,2,2178,17341505,408221
GTF,GEG,7,1196,3580,92,288,78558,408221
LAX,GEG,7,6795,12740,91,945,23895178,408221
MSP,GEG,21,79608,106189,714,1175,2830434,408221
SAT,GEG,1,161,165,1,1610,1650418,408221
SLC,GEG,36,160764,211495,1451,546,906185,408221
SFO,GEG,24,95374,136102,1096,733,7996466,408221
PDX,GEG,69,244669,423130,4489,279,1829786,408221
SJC,GEG,2,49,349,3,742,1690832,408221
CLT,GEG,1,90,126,1,2060,1223835,408221
FCA,GEG,10,4059,9689,261,160,71888,408221
LAS,GEG,10,3556,5343,39,806,1161259,408221
CVG,GEG,2,276,316,2,1743,1978593,408221
MWH,GEG,1,131,140,1,89,70667,408221
SMF,GEG,3,136,411,3,649,1707530,408221
MCO,TTN,1,133,132,1,897,1502837,331474
IAD,TTN,7,3988,17520,140,169,9079986,331474
LGA,TTN,1,161,396,3,60,34683010,331474
BOS,TTN,19,28676,80832,657,245,8506878,331474
PHL,TTN,1,49,120,1,37,11020546,331474
FLL,TTN,1,22,120,1,1026,4691519,331474
GSO,TTN,19,55865,144672,1182,402,599064,331474
GJT,ICT,2,244,248,2,610,112899,571047
SLC,ICT,7,928,1013,8,808,906185,571047
OKC,ICT,4,207,335,4,156,1052642,571047
SFO,ICT,1,126,145,1,1364,7996466,571047
COS,ICT,2,373,390,3,404,510597,571047
PIT,ICT,2,253,282,2,944,2418452,571047
LAS,ICT,18,6256,13418,106,987,1161259,571047
STL,ICT,53,118736,196869,1959,392,2655631,571047
SNA,ICT,3,229,420,3,1179,11947589,571047
SAN,ICT,1,75,139,1,1166,2766123,571047
DFW,ICT,41,165059,254804,4398,328,9475022,571047
TUS,ICT,1,123,126,1,856,790333,571047
EWR,ICT,1,140,150,1,1263,17341505,571047
BOS,ICT,1,106,139,1,1433,8506878,571047
EKO,ICT,3,286,372,3,1007,48011,571047
RNO,ICT,3,359,420,3,1213,315959,571047
TPA,ICT,1,138,147,1,1091,2254405,571047
TUL,ICT,1,60,109,1,132,831724,571047
MCI,ICT,3,216,353,3,185,1795891,571047
IAD,ICT,1,97,134,1,1087,9079986,571047
ABQ,ICT,2,287,287,2,542,692551,571047
TWF,ICT,1,112,124,1,961,80179,571047
IND,ICT,2,233,286,2,619,1438091,571047
MSP,ICT,3,333,425,4,545,2830434,571047
LAX,ICT,2,322,417,2,1203,23895178,571047
DTW,ICT,4,321,450,4,811,8944948,571047
IAH,ICT,13,28563,50346,1007,542,4445918,571047
ORD,ICT,36,73002,151015,1325,588,17529224,571047
MDW,ICT,5,652,747,6,589,17529224,571047
ATL,ICT,1,129,147,1,781,3872031,571047
PHX,ICT,32,61209,88534,736,870,2930726,571047
CMH,ICT,3,433,584,5,801,1544395,571047
SEA,ICT,5,3335,14912,106,1430,5831556,571047
MEM,ICT,37,31580,65351,775,453,1156598,571047
MCO,ICT,1,175,188,1,1128,1502837,571047
JFK,ICT,1,381,450,3,1283,34683010,571047
BWI,ICT,1,121,132,1,1129,2480971,571047
CLE,ICT,1,118,128,1,871,2121415,571047
PIR,ABR,31,7709,20864,578,117,18272,39616
MSP,ABR,28,13649,22819,631,257,2830434,39616
STC,ABR,22,4187,9901,283,212,162850,39616
ATY,ABR,30,7003,14964,438,72,30756,39616
COS,AMA,2,230,236,2,297,510597,215931
SLC,AMA,2,241,248,2,677,906185,215931
OKC,AMA,1,55,97,1,233,1052642,215931
SPS,AMA,1,27,34,1,203,147313,215931
SFO,AMA,1,106,139,1,1160,7996466,215931
LAS,AMA,26,27569,49735,365,758,1161259,215931
DFW,AMA,48,139719,223754,4609,313,9475022,215931
DAL,AMA,36,194133,352429,2672,324,9475022,215931
EKO,AMA,9,1417,1612,12,858,48011,215931
RNO,AMA,1,130,139,1,1034,315959,215931
ACT,AMA,1,124,124,1,360,203214,215931
EWR,AMA,1,101,128,1,1544,17341505,215931
BNA,AMA,2,221,259,2,847,1229700,215931
SAN,AMA,1,120,137,1,903,2766123,215931
LBB,AMA,4,237,302,4,108,235445,215931
MAF,AMA,1,58,137,1,228,119120,215931
OAK,AMA,1,84,139,1,1152,3998233,215931
PHX,AMA,2,224,291,2,601,2930726,215931
CMH,AMA,1,55,139,1,1082,1544395,215931
SEA,AMA,2,270,278,2,1356,5831556,215931
ORD,AMA,2,268,278,2,879,17529224,215931
HOU,AMA,2,117,548,4,538,4445918,215931
IAH,AMA,8,13523,28444,569,519,4445918,215931
ABQ,AMA,34,50474,90994,683,277,692551,215931
SAT,AMA,1,123,124,1,436,1650418,215931
LAX,AMA,2,273,325,2,954,23895178,215931
ESC,ATW,25,1566,5693,158,123,38936,194863
MSN,ATW,12,2565,5212,53,87,498146,194863
OSH,ATW,1,92,100,1,19,149995,194863
MSP,ATW,34,35807,64832,1880,236,2830434,194863
GRB,ATW,6,9034,17566,179,25,268695,194863
DTW,ATW,27,26641,53160,1557,297,8944948,194863
ORD,ATW,12,105920,160616,1703,160,17529224,194863
MKE,ATW,35,23447,81698,964,96,1459602,194863
CWA,ATW,24,1922,9758,287,67,123082,194863
LAS,BPT,1,135,149,1,1295,1161259,375135
LFT,BPT,1,45,46,1,123,233598,375135
IAH,BPT,32,45528,106392,2975,79,4445918,375135
CVG,BPT,1,17,50,1,822,1978593,375135
DFW,BPT,22,49070,104390,3191,270,9475022,375135
MOB,BPT,1,53,60,2,349,398886,375135
GPT,BPT,1,43,50,1,298,230690,375135
JAX,BPT,1,62,104,1,738,1064764,375135
LCH,BPT,4,63,144,4,49,189145,375135
CRP,BPT,1,44,64,1,259,409279,375135
CLL,BPT,1,28,34,1,147,164092,375135
CVG,BIL,3,311,422,3,1301,1978593,135639
GTF,BIL,1,67,149,1,177,78558,135639
MSP,BIL,33,66268,114061,999,748,2830434,135639
LAX,BIL,1,333,372,1,970,23895178,135639
PDX,BIL,3,155,401,4,679,1829786,135639
HLN,BIL,1,21,69,1,174,63705,135639
RNO,BIL,1,26,150,1,718,315959,135639
SLC,BIL,29,92225,158290,1059,387,906185,135639
MSO,BIL,1,61,148,1,276,88907,135639
JAC,BIL,1,99,128,1,186,19683,135639
SEA,BIL,15,38113,59766,863,664,5831556,135639
GEG,BIL,7,3689,11040,160,445,408221,135639
DTW,BIL,1,106,150,1,1274,8944948,135639
ORD,BIL,7,2876,3140,25,1060,17529224,135639
MSP,BIS,72,101696,153001,1666,386,2830434,91513
MOT,BIS,1,117,125,1,105,67425,91513
GEG,BIS,1,90,149,1,791,408221,91513
BIL,BIS,1,56,100,1,379,135639,91513
BJI,BRD,25,9716,22437,633,86,38664,78051
MSP,BRD,32,20200,34919,1001,113,2830434,78051
FSD,BRD,1,31,37,1,233,175077,78051
SUX,BRD,1,36,37,1,297,138898,78051
STC,BRD,14,2190,9418,277,59,162850,78051
ABR,BRD,1,32,37,1,217,39616,78051
TVC,BRD,1,26,37,1,430,123663,78051
ICT,CYS,1,76,88,1,463,571047,78583
JAC,CYS,2,171,252,2,347,19683,78583
SJC,CYS,1,126,147,1,953,1690832,78583
LGA,CYS,1,126,144,1,1610,34683010,78583
SBA,CYS,1,85,86,1,942,389472,78583
COS,CYS,1,22,32,1,162,510597,78583
SNA,CYS,1,124,126,1,883,11947589,78583
MKE,CYS,2,135,174,2,877,1459602,78583
LAS,CYS,1,116,116,1,660,1161259,78583
RAP,CYS,2,85,94,3,219,108937,78583
EUG,CYS,1,81,86,1,958,313344,78583
CPR,CYS,1,26,31,1,148,63241,78583
EKO,CYS,9,986,1116,9,574,48011,78583
OMA,CYS,1,74,147,1,465,742096,78583
MSP,CYS,3,203,431,3,640,2830434,78583
STL,COU,12,27238,49134,2586,100,2655631,138694
MKE,COU,1,100,100,1,364,1459602,138694
LEX,COU,1,16,19,1,417,383065,138694
BHM,COU,2,55,60,2,473,1036121,138694
CVG,COU,1,69,77,1,407,1978593,138694
CMI,COU,1,12,19,1,227,200333,138694
ALO,COU,1,11,19,1,258,156495,138694
LGA,COU,1,102,140,1,984,34683010,138694
MEM,COU,1,10,30,1,288,1156598,138694
BDL,COU,1,67,100,1,1051,1109081,138694
ICT,COU,1,47,100,1,295,571047,138694
SEA,COU,1,126,142,1,1621,5831556,138694
RDU,COU,1,96,100,1,766,721489,138694
PHX,COU,1,134,142,1,1165,2930726,138694
JLN,COU,2,28,38,2,169,148830,138694
DFW,COU,1,86,115,1,489,9475022,138694
DAY,COU,1,73,100,1,435,859406,138694
MIA,COU,1,97,145,1,1135,9383038,138694
TUL,COU,1,36,142,1,271,831724,138694
OMA,COU,1,90,115,1,260,742096,138694
EWR,COU,1,138,145,1,968,17341505,138694
TBN,COU,1,11,19,1,74,39331,138694
OKC,COU,1,63,100,1,379,1052642,138694
SLC,COU,1,138,145,1,1058,906185,138694
FYV,COU,2,85,96,2,222,312116,138694
SAT,COU,1,113,115,1,733,1650418,138694
MSY,COU,3,193,307,3,618,1285396,138694
MSP,COU,1,145,145,1,422,2830434,138694
MCI,COU,1,135,145,1,139,1795891,138694
ABQ,COU,1,98,145,1,837,692551,138694
ATL,COU,1,59,140,1,562,3872031,138694
ILM,CAE,2,274,291,3,186,257649,612073
DCA,CAE,1,124,126,1,408,9079986,612073
LIT,CAE,1,142,142,1,637,579683,612073
FAY,CAE,1,99,108,1,147,314572,612073
IND,CAE,1,88,108,1,491,1438091,612073
MSY,CAE,1,122,142,1,601,1285396,612073
ATL,CAE,34,295375,444622,3133,191,3872031,612073
IAH,CAE,2,231,244,2,878,4445918,612073
CHS,CAE,30,14861,24217,242,95,542232,612073
BHM,CAE,1,74,97,1,326,1036121,612073
CVG,CAE,1,103,107,1,404,1978593,612073
CRW,CAE,1,46,50,1,307,311540,612073
PVD,CAE,2,260,284,2,754,1504679,612073
PIT,CAE,1,118,126,1,455,2418452,612073
STL,CAE,1,114,115,1,612,2655631,612073
SAN,CAE,1,174,180,1,2077,2766123,612073
CLT,CAE,43,137342,240467,2008,89,1223835,612073
BWI,CAE,1,180,180,1,437,2480971,612073
SAV,CAE,3,383,394,3,125,285257,612073
JFK,CAE,1,145,203,1,614,34683010,612073
LGA,CAE,2,342,493,2,617,34683010,612073
RIC,CAE,1,64,144,1,325,1046355,612073
PHL,CAE,2,230,257,2,522,11020546,612073
JAX,CAE,2,188,257,2,240,1064764,612073
OKC,CAE,1,131,142,1,943,1052642,612073
MYR,CAE,2,193,267,2,127,174555,612073
PBI,CAE,4,551,773,5,504,4691519,612073
FLL,CAE,3,389,412,3,545,4691519,612073
BDL,CAE,1,103,142,1,718,1109081,612073
MEM,CAE,1,103,108,1,511,1156598,612073
MCO,CAE,2,195,301,2,380,1502837,612073
DFW,CAE,2,206,258,2,922,9475022,612073
DAY,CAE,1,16,142,1,445,859406,612073
EWR,CAE,25,17665,30398,454,602,17341505,612073
MIA,CAE,3,256,399,3,563,9383038,612073
TPA,CAE,3,482,520,3,420,2254405,612073
ALB,CAE,1,99,149,1,725,819851,612073
ABY,CAE,1,25,30,1,244,155001,612073
BOS,CAE,3,304,404,3,799,8506878,612073
GNV,CSG,2,82,96,2,251,212040,278190
MSP,CSG,1,119,142,1,962,2830434,278190
PFN,CSG,2,57,60,2,165,146730,278190
IND,CSG,1,142,142,1,503,1438091,278190
