Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
ATL,STL,53,293273,464366,3855,483,4673146,2743862
BZN,STL,1,60,161,1,1167,74723,2743862
BUF,STL,4,257,530,4,674,1154212,2743862
MEM,STL,60,89674,162310,3252,256,1238075,2743862
MCO,STL,50,266344,364984,2497,880,1803474,2743862
OAK,STL,6,530,878,6,1726,4153143,2743862
MSN,STL,30,32471,55346,1217,308,526419,2743862
PAH,STL,12,9345,17518,922,145,97376,2743862
LNK,STL,10,42548,59224,1346,370,278417,2743862
OGG,STL,5,13475,17081,79,4065,134742,2743862
MKL,STL,12,4379,12977,683,231,109259,2743862
HNL,STL,10,53687,64318,301,4129,888026,2743862
BDL,STL,13,87310,116798,960,957,1173575,2743862
CMH,STL,51,164386,245801,1978,410,1678827,2743862
GGG,STL,1,77,173,1,502,197353,2743862
CMH,SUS,1,86,114,2,426,1678827,2743862
COU,STL,18,21670,42619,1402,100,151486,2743862
PHX,STL,78,360133,471182,3537,1262,3600163,2743862
RDU,STL,19,89454,117552,1093,667,889313,2743862
ICT,STL,25,60882,92575,1532,392,579800,2743862
SEA,STL,22,156302,195201,1347,1710,6277876,2743862
BFI,STL,1,127,176,1,1710,6277876,2743862
AMA,STL,3,733,814,6,673,232791,2743862
PHX,SUS,1,89,108,2,1246,3600163,2743862
CVG,STL,49,104640,172991,3502,307,2066256,2743862
EVV,STL,18,22066,43776,1432,161,345355,2743862
STL,STL,1,99,170,1,0,2743862,2743862
DSM,STL,30,79870,164992,2077,260,504107,2743862
FSM,STL,10,10027,20460,682,323,278393,2743862
FWA,STL,10,17933,29250,975,315,398574,2743862
BHM,STL,24,28441,50134,366,410,1073439,2743862
BRL,STL,12,7525,16872,888,146,49096,2743862
MHT,STL,1,40,120,1,1030,393018,2743862
IRK,STL,12,2219,11134,586,149,28943,2743862
MDT,STL,1,80,173,1,733,516171,2743862
PIT,STL,27,79880,127504,2686,553,2400193,2743862
SMF,STL,10,64223,73250,560,1679,1967052,2743862
PVD,STL,2,215,310,2,1020,1617323,2743862
BNA,STL,51,75378,112722,2695,271,1386743,2743862
SAN,STL,16,126836,157279,1195,1558,2926814,2743862
BNA,SUS,2,120,168,3,280,1386743,2743862
LAS,STL,70,236962,285474,2037,1372,1572924,2743862
MKE,STL,50,68306,113237,2773,317,1528417,2743862
OWB,STL,12,5496,17347,913,187,110420,2743862
MHK,STL,1,28,44,1,341,112656,2743862
SNA,STL,15,109920,146687,877,1570,12717433,2743862
NZY,STL,1,59,70,1,1560,2926814,2743862
UIN,STL,13,8424,21083,1108,94,77406,2743862
PIA,STL,34,42593,81437,2263,137,364769,2743862
EWR,STL,41,180602,264975,3048,872,18671320,2743862
TUS,STL,3,245,428,3,1245,903320,2743862
OMA,STL,57,144347,229731,2033,342,790535,2743862
TPA,STL,41,162290,203535,1459,869,2522780,2743862
AUS,STL,12,73453,115885,954,722,1382693,2743862
TUL,STL,40,153151,310579,2345,351,876919,2743862
RNO,STL,2,242,260,2,1574,374743,2743862
MIA,STL,21,123216,171199,1272,1068,10561342,2743862
EKO,STL,2,194,244,2,1356,44934,2743862
TPA,SUS,1,40,60,1,873,2522780,2743862
CAK,STL,1,48,50,1,497,700286,2743862
ACT,STL,1,37,87,1,627,219485,2743862
BOS,STL,26,161231,206826,1620,1046,8916374,2743862
DFW,STL,28,398874,536660,3972,551,11164066,2743862
CVS,STL,1,89,173,1,780,45051,2743862
DAY,STL,21,57414,78389,1579,338,845508,2743862
DAL,STL,7,284,737,7,546,11164066,2743862
MWA,STL,12,10840,25175,1325,100,62315,2743862
LRD,STL,1,199,225,1,933,210229,2743862
JLN,STL,13,14692,31728,1057,251,161913,2743862
DLH,STL,1,100,240,2,566,275582,2743862
DAL,SUS,2,83,290,3,531,11164066,2743862
SLC,STL,44,159960,218913,1697,1156,1016377,2743862
CLL,STL,2,285,346,2,658,191990,2743862
FLL,STL,23,124615,160810,1089,1056,5280671,2743862
TBN,STL,12,6254,15751,829,119,44586,2743862
PBI,STL,2,143,258,2,1023,5280671,2743862
COS,STL,12,51761,75110,619,774,572399,2743862
SFO,STL,21,125476,178755,1233,1736,8306286,2743862
JAX,STL,22,48056,71041,1093,753,1194706,2743862
PHL,STL,39,145467,253888,2896,813,11575576,2743862
CGI,STL,14,8143,19108,979,114,91063,2743862
OKC,STL,40,157322,266140,2008,462,1131487,2743862
GJT,STL,1,17,70,1,977,124510,2743862
LAF,STL,13,7514,15658,816,216,181955,2743862
FCA,STL,1,116,172,1,1362,79167,2743862
GRB,STL,1,122,184,1,413,290972,2743862
KTN,STL,1,79,173,1,2218,13266,2743862
RIC,STL,10,46402,94310,720,715,1139312,2743862
SJC,STL,11,58139,73017,562,1716,1723138,2743862
JFK,STL,17,47924,76860,693,892,37342640,2743862
LGA,STL,30,189364,281598,1983,887,37342640,2743862
PDX,STL,11,57713,69587,534,1708,2034000,2743862
SYR,STL,1,101,131,1,803,649679,2743862
BWI,STL,47,248023,350426,2560,737,2621815,2743862
ANC,STL,4,10292,16544,94,2936,339131,2743862
CMI,STL,14,22332,48834,1626,143,215601,2743862
CLE,STL,60,196031,363329,3282,487,2136026,2743862
CLT,STL,40,99371,155286,3005,575,1436890,2743862
PIT,ART,12,7199,16606,874,324,2400193,113353
OGS,ART,12,2873,10868,572,55,110381,113353
JHW,ART,1,9,19,1,207,136904,113353
MSP,ATY,12,5857,21182,623,193,3078253,31372
ABR,ATY,12,1778,12138,357,72,39005,31372
ALW,EAT,1,6,37,1,128,56416,100782
SEA,EAT,12,39274,63714,1722,99,6277876,100782
BIL,EAT,1,68,70,1,566,142707,100782
DIK,ISN,21,3831,17783,599,103,22917,19256
BIS,ISN,12,3965,5569,294,166,96846,19256
BIL,ISN,5,383,1083,57,284,142707,19256
EWR,ORH,1,29,59,1,161,18671320,778060
MSP,ORH,1,107,173,1,1083,3078253,778060
ACY,ORH,4,349,488,4,240,261810,778060
PHL,ORH,2,1694,5106,138,242,11575576,778060
ABQ,ALM,12,1282,10224,1136,156,766154,62293
LSV,HMN,1,93,120,1,560,1572924,62293
LIT,AEX,1,93,100,2,235,629617,145545
BTR,AEX,1,22,50,1,99,719116,145545
PIB,AEX,1,19,34,1,190,128121,145545
POB,AEX,3,860,1322,8,826,346913,145545
IND,AEX,3,192,200,4,678,1600165,145545
XNA,AEX,1,29,37,1,356,382645,145545
MSP,AEX,1,104,173,1,936,3078253,145545
SLC,AEX,1,147,173,1,1264,1016377,145545
OKC,AEX,7,1169,1557,9,405,1131487,145545
LCH,AEX,1,35,50,1,92,193277,145545
JAX,AEX,1,147,173,1,648,1194706,145545
MDT,AEX,2,240,295,2,1075,516171,145545
STL,AEX,3,136,150,3,526,2743862,145545
HSV,AEX,2,80,87,2,406,358448,145545
BHM,AEX,4,227,250,5,372,1073439,145545
GLH,AEX,2,53,102,3,174,59160,145545
CVG,AEX,1,38,50,1,694,2066256,145545
BNA,AEX,4,239,250,5,473,1386743,145545
MKE,AEX,1,41,50,1,841,1528417,145545
PIT,AEX,4,334,443,4,935,2400193,145545
MEM,AEX,14,26157,47768,1404,297,1238075,145545
JAN,AEX,1,44,50,1,160,509068,145545
SEA,AEX,1,94,173,1,1924,6277876,145545
GTR,AEX,6,3969,12150,405,274,60228,145545
MEI,AEX,2,27,60,2,234,105631,145545
CLT,AEX,1,42,50,1,723,1436890,145545
CLE,AEX,1,41,117,1,915,2136026,145545
TYS,AEX,1,21,50,1,582,641551,145545
LFT,AEX,2,49,84,2,84,243494,145545
SVN,AEX,2,304,519,3,673,304965,145545
ALO,AEX,1,138,148,1,774,161540,145545
RIC,AEX,1,71,100,2,967,1139312,145545
OMA,AEX,1,43,50,1,712,790535,145545
BGR,AEX,1,105,173,1,1583,147123,145545
TCM,AEX,8,1193,2058,14,1922,3138938,145545
DFW,AEX,17,14969,34270,868,285,11164066,145545
DAL,AEX,1,28,50,1,273,11164066,145545
DAY,AEX,2,83,100,2,754,845508,145545
LRD,AEX,1,18,122,1,491,210229,145545
IAH,AEX,24,40389,67949,1431,190,5084017,145545
ATL,AEX,10,13920,23520,480,500,4673146,145545
EKO,BLI,6,686,732,6,642,44934,177821
LAS,BLI,1,126,130,1,954,1572924,177821
SEA,BLI,14,59962,95922,2581,94,6277876,177821
AVP,BGM,3,71,114,3,61,550507,249645
SYR,BGM,5,56,264,7,63,649679,249645
LGA,BGM,1,39,74,2,146,37342640,249645
ITH,BGM,3,30,222,6,32,99203,249645
ELM,BGM,1,27,44,1,48,89816,249645
ATL,BGM,1,27,50,1,749,4673146,249645
DTW,BGM,22,23801,47886,1228,378,8985512,249645
IAD,BGM,12,19096,33466,1156,238,10172752,249645
PHL,BGM,14,29468,68320,1837,165,11575576,249645
SCE,BGM,1,16,37,1,135,140606,249645
PIT,BGM,25,33540,72572,1726,251,2400193,249645
CVG,BGM,23,19547,39730,978,506,2066256,249645
STL,BHM,23,33874,50005,365,410,2743862,1073439
CVG,BHM,39,88178,140506,2033,396,2066256,1073439
MDT,BHM,1,127,173,1,717,516171,1073439
MGM,BHM,3,88,150,3,90,351715,1073439
HSV,BHM,6,415,1961,36,74,358448,1073439
BNA,BHM,35,69752,133556,979,177,1386743,1073439
SNA,BHM,1,170,183,1,1787,12717433,1073439
LAS,BHM,22,40006,50005,365,1618,1572924,1073439
SAN,BHM,2,198,332,2,1759,2926814,1073439
LEX,BHM,1,134,148,1,331,426187,1073439
MKE,BHM,1,67,142,1,650,1528417,1073439
PIT,BHM,6,3605,7800,156,598,2400193,1073439
EWR,BHM,16,17841,35172,705,850,18671320,1073439
DFW,BHM,49,116447,181414,2401,597,11164066,1073439
BOS,BHM,1,161,173,1,1050,8916374,1073439
FTW,BHM,1,29,44,1,616,11164066,1073439
DAY,BHM,1,80,180,1,459,845508,1073439
MOB,BHM,2,108,192,2,216,397707,1073439
TPA,BHM,36,63556,100500,735,460,2522780,1073439
TUL,BHM,2,177,296,2,549,876919,1073439
OMA,BHM,1,206,284,2,732,790535,1073439
RNO,BHM,3,366,390,3,1871,374743,1073439
MIA,BHM,2,220,248,2,661,10561342,1073439
ACT,BHM,1,159,173,1,625,219485,1073439
AUS,BHM,1,89,173,1,682,1382693,1073439
LGA,BHM,18,27738,49389,992,866,37342640,1073439
RIC,BHM,1,29,40,1,597,1139312,1073439
RFD,BHM,1,175,175,1,609,331209,1073439
PDX,BHM,1,180,183,1,2064,2034000,1073439
BWI,BHM,27,115503,185316,1353,682,2621815,1073439
CLT,BHM,25,67368,102754,1885,352,1436890,1073439
CLE,BHM,2,92,174,2,604,2136026,1073439
TYS,BHM,2,194,233,2,221,641551,1073439
LAF,BHM,1,93,122,1,472,181955,1073439
ATL,BHM,50,255588,394805,2728,134,4673146,1073439
AGS,BHM,1,93,173,1,277,509465,1073439
HOU,BHM,37,69972,100749,739,570,5084017,1073439
IAH,BHM,45,72857,96829,1626,562,5084017,1073439
ORD,BHM,16,36767,45034,897,584,18572324,1073439
MDW,BHM,28,60703,96221,703,570,18572324,1073439
DTW,BHM,39,48870,76605,937,625,8985512,1073439
PHL,BHM,18,7866,16500,330,772,11575576,1073439
JAX,BHM,26,22267,50288,367,365,1194706,1073439
SFO,BHM,2,267,290,2,2013,8306286,1073439
OKC,BHM,1,155,155,1,631,1131487,1073439
PHX,BHM,28,43319,50475,368,1455,3600163,1073439
CAE,BHM,1,155,173,1,326,673209,1073439
RDU,BHM,1,29,137,1,481,889313,1073439
SEA,BHM,1,178,180,1,2079,6277876,1073439
MEM,BHM,52,70777,109629,1435,211,1238075,1073439
MCO,BHM,32,43093,66385,730,478,1803474,1073439
SFB,BHM,1,160,170,1,464,1803474,1073439
JAN,BHM,2,267,274,2,211,509068,1073439
BDL,BHM,1,89,274,2,961,1173575,1073439
HNL,BHM,1,279,285,1,4370,888026,1073439
XNA,BHM,2,195,223,2,468,382645,1073439
IND,BHM,2,119,128,2,426,1600165,1073439
MSY,BHM,47,175548,305182,2306,321,1312039,1073439
MSP,BHM,1,166,200,2,854,3078253,1073439
LAX,BHM,5,753,1117,5,1815,25434866,1073439
PFN,BHM,1,46,50,1,239,154726,1073439
DCA,BHM,20,10912,26148,521,654,10172752,1073439
MCI,BHM,3,344,424,3,594,1912368,1073439
ABQ,BHM,1,128,137,1,1138,766154,1073439
IAD,BHM,1,369,600,12,638,10172752,1073439
BTR,BHM,1,135,148,1,332,719116,1073439
STL,BRL,12,7559,16872,888,146,2743862,49096
MCO,BTV,1,135,137,1,1195,1803474,203265
BDL,BTV,2,99,100,2,177,1173575,203265
DCA,BTV,27,23325,39938,960,437,10172752,203265
IAD,BTV,13,48833,66929,1340,442,10172752,203265
MSP,BTV,2,57,100,2,986,3078253,203265
IND,BTV,2,215,525,3,749,1600165,203265
CVG,BTV,22,33183,54000,1083,702,2066256,203265
GSO,BTV,1,5,252,2,680,661123,203265
MHT,BTV,3,104,150,3,136,393018,203265
PIT,BTV,17,20507,31078,617,454,2400193,203265
PHL,BTV,40,61300,103584,1588,336,11575576,203265
SLC,BTV,1,41,173,1,1976,1016377,203265
BOS,BTV,15,27254,48846,1518,181,8916374,203265
EWR,BTV,22,45235,63353,1285,266,18671320,203265
ALB,BTV,15,2898,11462,600,124,839741,203265
BGR,BTV,2,66,100,2,214,147123,203265
ORD,BTV,51,76968,101454,1322,763,18572324,203265
DTW,BTV,16,49805,69481,1332,536,8985512,203265
CLE,BTV,13,15094,20487,410,489,2136026,203265
AVP,BTV,2,39,82,2,253,550507,203265
LGA,BTV,13,35416,62678,1694,258,37342640,203265
JFK,BTV,13,103279,125629,781,267,37342640,203265
SYR,BTV,1,49,50,1,175,649679,203265
PIA,MDH,1,22,33,1,200,364769,58750
ALO,MDH,1,27,42,1,369,161540,58750
SGF,MDH,1,33,44,1,230,385508,58750
ORD,MDH,1,18,50,1,298,18572324,58750
PHX,CDC,1,38,50,1,300,3600163,36061
SGU,CDC,6,211,3810,127,50,104274,36061
SHV,CDC,1,119,173,1,1148,376825,36061
LAX,CDC,2,36,60,2,395,25434866,36061
FAT,CDC,1,35,63,1,371,844194,36061
IAH,CDC,1,143,148,1,1149,5084017,36061
SLC,CDC,12,8704,27710,923,221,1016377,36061
LGA,CHS,35,52830,94198,1974,641,37342640,576539
SAV,CHS,7,416,624,7,86,304965,576539
CLT,CHS,81,159646,258941,2580,168,1436890,576539
BWI,CHS,1,151,173,1,472,2621815,576539
DCA,CHS,60,43283,86538,1904,444,10172752,576539
IAD,CHS,15,51201,72069,1439,441,10172752,576539
GNV,CHS,1,22,37,1,258,241310,576539
ILG,CHS,1,149,173,1,529,5787788,576539
PFN,CHS,1,68,122,1,381,154726,576539
MEM,CHS,9,1249,1765,30,589,1238075,576539
LNK,CHS,1,107,134,1,1074,278417,576539
MCO,CHS,1,62,183,1,317,1803474,576539
SFB,CHS,1,128,173,1,293,1803474,576539
CAE,CHS,12,828,1338,13,95,673209,576539
RDU,CHS,13,7088,15674,817,217,889313,576539
GPT,CHS,1,108,122,1,559,249989,576539
BDL,CHS,1,118,119,1,742,1173575,576539
IAH,CHS,13,25255,33035,662,925,5084017,576539
ORD,CHS,14,53419,64681,1292,760,18572324,576539
DTW,CHS,20,43697,61665,1096,668,8985512,576539
ATL,CHS,50,226500,343810,2705,259,4673146,576539
EWR,CHS,23,35556,47930,944,628,18671320,576539
DFW,CHS,15,31657,52043,1039,987,11164066,576539
BOS,CHS,1,91,126,1,818,8916374,576539
TPA,CHS,2,255,355,2,371,2522780,576539
MCN,CHS,1,54,66,1,211,225715,576539
PNS,CHS,1,104,144,1,453,433589,576539
SNA,CHS,1,38,183,1,2178,12717433,576539
CVG,CHS,23,57056,85849,1811,497,2066256,576539
GSP,CHS,1,48,50,1,186,577255,576539
MHT,CHS,1,57,142,1,836,393018,576539
BHM,CHS,1,135,150,1,392,1073439,576539
PBI,CHS,1,123,144,1,428,5280671,576539
PHL,CHS,26,21753,33032,890,550,11575576,576539
ACY,CHS,5,550,636,5,545,261810,576539
JAX,CHS,4,186,488,4,193,1194706,576539
MYR,CHS,2,60,69,2,84,211086,576539
PIT,CRW,38,30613,66494,1874,164,2400193,306154
GSO,CRW,2,74,79,2,182,661123,306154
CVG,CRW,25,23772,47108,1298,173,2066256,306154
MHT,CRW,1,63,70,1,619,393018,306154
CHS,CRW,1,44,50,1,387,576539,306154
DSM,CRW,1,124,173,1,676,504107,306154
IAH,CRW,23,15487,26004,661,975,5084017,306154
DTW,CRW,12,17990,39066,1149,281,8985512,306154
ORD,CRW,14,23735,39236,784,416,18572324,306154
ATL,CRW,19,50370,85810,1792,363,4673146,306154
CLE,CRW,15,5881,17813,739,210,2136026,306154
CLT,CRW,47,38270,67612,1626,220,1436890,306154
CMH,CRW,2,49,87,2,131,1678827,306154
ATW,CRW,1,24,32,1,543,210245,306154
CAE,CRW,2,25,69,2,307,673209,306154
ROA,CRW,2,26,66,2,114,289522,306154
MCO,CRW,1,122,128,1,685,1803474,306154
MEM,CRW,1,37,37,1,519,1238075,306154
IAD,CRW,14,19642,33392,1151,227,10172752,306154
DCA,CRW,22,7309,28391,791,249,10172752,306154
PHL,CRW,20,6362,15922,424,356,11575576,306154
ACY,CRW,4,466,854,7,385,261810,306154
CHO,CRW,1,21,37,1,172,182525,306154
RNO,CRW,1,124,130,1,2043,374743,306154
TYS,CVG,42,77665,121464,2687,226,641551,2066256
GRB,CVG,24,35757,64510,1400,416,290972,2066256
AZO,CVG,34,32665,64352,1733,225,321092,2066256
CLT,CVG,70,86973,139095,3681,335,1436890,2066256
CLE,CVG,81,114367,197439,3474,221,2136026,2066256
BWI,CVG,45,194721,276509,2033,430,2621815,2066256
AVL,CVG,27,34954,64468,1414,275,381906,2066256
ABE,CVG,21,47586,69243,1372,503,765926,2066256
SAV,CVG,21,44022,60200,1217,515,304965,2066256
SYR,CVG,31,53079,78424,1417,527,649679,2066256
JFK,CVG,28,83011,142150,808,589,37342640,2066256
RIC,CVG,37,62019,117388,1911,413,1139312,2066256
AVP,CVG,22,31918,44610,1072,499,550507,2066256
PWM,CVG,15,66185,101830,718,810,506179,2066256
PDX,CVG,30,112464,153974,908,1975,2034000,2066256
LGA,CVG,64,223549,310870,2404,585,37342640,2066256
ORD,CVG,136,321619,525938,6959,264,18572324,2066256
DTW,CVG,85,159655,318085,5734,229,8985512,2066256
MDW,CVG,36,34680,48978,1235,249,18572324,2066256
IAH,CVG,55,68846,116126,2443,871,5084017,2066256
HOU,CVG,28,29850,51200,1064,886,5084017,2066256
ATL,CVG,103,311299,451462,3302,373,4673146,2066256
BUF,CVG,25,66160,77286,1248,410,1154212,2066256
ROA,CVG,35,24720,46642,1226,282,289522,2066256
CAE,CVG,33,55197,92206,2354,404,673209,2066256
SEA,CVG,24,99733,140962,723,1964,6277876,2066256
ICT,CVG,16,25925,35650,718,699,579800,2066256
PHX,CVG,26,111643,156712,1062,1569,3600163,2066256
RDU,CVG,65,167201,227401,2778,390,889313,2066256
AND,LUK,1,29,50,1,332,171196,2066256
ATW,CVG,34,39758,67126,1762,411,210245,2066256
MSN,CVG,36,39134,54454,1409,373,526419,2066256
MEM,CVG,67,69719,142186,3061,403,1238075,2066256
MCO,CVG,54,254682,300841,2260,756,1803474,2066256
SFB,CVG,3,660,762,5,735,1803474,2066256
OGG,CVG,1,234,277,1,4370,134742,2066256
JAN,CVG,24,32062,44100,1024,555,509068,2066256
OAK,CVG,1,109,183,1,2026,4153143,2066256
LAN,CVG,28,32513,55992,1664,258,454600,2066256
SFB,LUK,1,65,173,1,735,1803474,2066256
CMH,CVG,69,213325,333006,2984,116,1678827,2066256
BDL,CVG,39,184326,262231,1406,661,1173575,2066256
HNL,CVG,2,12327,17385,61,4433,888026,2066256
SLC,CVG,39,342155,439656,2336,1449,1016377,2066256
FLL,CVG,38,132623,182790,1381,932,5280671,2066256
PBI,CVG,18,80865,97517,752,892,5280671,2066256
CHO,CVG,33,22533,38448,1020,342,182525,2066256
COS,CVG,28,25569,46953,715,1078,572399,2066256
PHL,CVG,99,158086,265996,4154,507,11575576,2066256
SFO,CVG,30,114784,173114,1035,2036,8306286,2066256
MYR,CVG,36,42226,51870,1198,489,211086,2066256
JAX,CVG,49,93568,132601,1491,614,1194706,2066256
SCE,CVG,12,9578,19230,475,383,140606,2066256
OKC,CVG,33,49771,71680,1331,756,1131487,2066256
ACY,CVG,20,31175,51790,1051,542,261810,2066256
GJT,CVG,1,146,164,1,1278,124510,2066256
CAK,CVG,38,88930,123236,2268,214,700286,2066256
TPA,CVG,55,202062,258612,2106,773,2522780,2066256
ERI,CVG,25,22978,41490,1008,316,282200,2066256
MIA,CVG,41,73106,110336,987,948,10561342,2066256
ALB,CVG,56,84353,120689,1140,623,839741,2066256
AUS,CVG,19,58473,87584,719,958,1382693,2066256
FNT,CVG,31,44737,62924,1413,275,439544,2066256
BGR,CVG,26,53383,69870,1139,906,147123,2066256
TUL,CVG,24,27288,49870,1069,646,876919,2066256
OMA,CVG,30,48633,82530,1418,614,790535,2066256
RNO,CVG,2,232,260,2,1870,374743,2066256
EKO,CVG,2,120,244,2,1649,44934,2066256
EWR,CVG,94,140962,270149,3411,569,18671320,2066256
TOL,CVG,37,70204,119498,3113,181,669292,2066256
TUS,CVG,4,12014,16898,119,1548,903320,2066256
DAY,CVG,52,96023,114842,2719,64,845508,2066256
DFW,CVG,112,184968,292610,3454,812,11164066,2066256
BOS,CVG,60,213956,337538,2475,752,8916374,2066256
MOB,CVG,3,419,447,3,611,397707,2066256
CPR,CVG,1,138,183,1,1167,67957,2066256
SAT,CVG,40,67567,111856,1079,1024,1808267,2066256
FSD,CVG,1,75,186,1,701,203151,2066256
MSP,CVG,106,164334,339963,4811,596,3078253,2066256
MSY,CVG,36,109807,151788,1512,700,1312039,2066256
PFN,CVG,19,5830,9630,207,612,154726,2066256
LAX,CVG,37,243717,327918,1723,1900,25434866,2066256
MCI,CVG,44,129851,173625,2068,539,1912368,2066256
SBN,CVG,41,66964,93294,2504,203,315623,2066256
DCA,CVG,63,139073,221546,2718,411,10172752,2066256
CHA,CVG,35,36602,74344,1702,278,492354,2066256
ABQ,CVG,18,96760,118780,725,1240,766154,2066256
LIT,CVG,25,30330,50030,1126,513,629617,2066256
IAD,CVG,36,82504,131789,2592,388,10172752,2066256
SHV,CVG,20,14875,26810,570,686,376825,2066256
PIB,CVG,1,159,173,1,585,128121,2066256
TLH,CVG,16,14497,20800,428,596,332429,2066256
GRR,CVG,51,75699,123102,2269,268,759978,2066256
IND,CVG,68,121486,159772,2600,98,1600165,2066256
CID,CVG,35,33874,59370,1410,419,243094,2066256
XNA,CVG,8,11312,18030,361,561,382645,2066256
PVD,CVG,31,92740,141858,1059,722,1617323,2066256
PIT,CVG,72,97063,149492,3827,256,2400193,2066256
MHT,CVG,38,108666,139434,1419,741,393018,2066256
BTV,CVG,22,38406,53490,1073,702,203265,2066256
STL,CVG,54,106197,171522,3480,307,2743862,2066256
GSP,CVG,33,68774,109080,2686,317,577255,2066256
CVG,CVG,5,336,1568,49,0,2066256,2066256
BGM,CVG,23,19989,39410,970,506,249645,2066256
HSV,CVG,35,55566,90980,1698,325,358448,2066256
GSO,CVG,51,79852,131730,2363,330,661123,2066256
CRW,CVG,27,27176,46938,1294,173,306154,2066256
EVV,CVG,35,48767,85264,2124,170,345355,2066256
MDT,CVG,24,66548,85460,1768,429,516171,2066256
FWA,CVG,32,49195,75775,2183,136,398574,2066256
CKB,CVG,14,1241,13190,329,239,91117,2066256
BHM,CVG,41,76755,139031,2009,396,1073439,2066256
CHS,CVG,22,54317,83950,1771,497,576539,2066256
PGV,CVG,2,171,321,2,465,159023,2066256
DSM,CVG,22,48736,85720,1720,505,504107,2066256
DSM,LUK,1,30,50,1,515,504107,2066256
LEX,CVG,72,136790,192981,3150,70,426187,2066256
MKE,CVG,76,132854,195065,3014,318,1528417,2066256
BNA,CVG,54,97241,132076,2506,230,1386743,2066256
LAS,CVG,33,228590,275401,1381,1678,1572924,2066256
SAN,CVG,26,105542,137662,731,1865,2926814,2066256
ROC,CVG,23,44925,61950,1074,461,1039674,2066256
ATL,CKB,1,45,50,1,454,4673146,91117
SYR,CKB,2,184,198,2,340,649679,91117
PKB,CKB,6,66,152,8,65,162692,91117
BOS,CKB,1,139,148,1,527,8916374,91117
MSN,CKB,1,114,116,1,543,526419,91117
SFB,CKB,1,137,149,1,727,1803474,91117
BDL,CKB,1,50,50,1,436,1173575,91117
CVG,CKB,15,1617,13330,332,239,2066256,91117
MGW,CKB,12,1794,6935,365,29,114103,91117
MHT,CKB,1,36,50,1,523,393018,91117
PGV,CKB,1,136,148,1,297,159023,91117
PIT,CKB,12,7241,16625,875,83,2400193,91117
ROC,CKB,1,50,50,1,296,1039674,91117
HGR,CBE,6,308,7372,388,56,236598,100465
BWI,CBE,1,11,171,9,116,2621815,100465
PHL,DSM,1,120,130,1,972,11575576,504107
OKC,DSM,1,155,155,1,474,1131487,504107
SFO,DSM,1,136,184,1,1549,8306286,504107
JAX,DSM,1,97,124,1,1013,1194706,504107
SLC,DSM,7,6744,9094,177,955,1016377,504107
FLL,DSM,5,690,977,6,1315,5280671,504107
DFW,DSM,33,59465,104704,1252,624,11164066,504107
DAY,DSM,2,131,172,2,508,845508,504107
LRD,DSM,1,170,173,1,1019,210229,504107
EWR,DSM,20,13112,23388,511,1016,18671320,504107
PIA,DSM,1,34,50,1,216,364769,504107
EKO,DSM,4,363,488,4,1152,44934,504107
AUS,DSM,4,469,588,4,813,1382693,504107
RNO,DSM,3,594,662,5,1377,374743,504107
OMA,DSM,6,470,654,6,117,790535,504107
MIA,DSM,6,1219,1406,7,1327,10561342,504107
CAK,DSM,1,122,122,1,637,700286,504107
CVG,DSM,30,54152,91210,1735,505,2066256,504107
CHS,DSM,1,75,117,1,956,576539,504107
STL,DSM,33,86360,169717,2173,260,2743862,504107
CRW,DSM,1,117,173,1,676,306154,504107
MDH,DSM,1,33,44,1,350,58750,504107
MHK,DSM,2,153,161,2,229,112656,504107
LAS,DSM,18,18468,23719,151,1216,1572924,504107
MKE,DSM,25,14612,26778,1001,311,1528417,504107
BNA,DSM,2,54,87,2,529,1386743,504107
SNA,DSM,1,137,182,1,1429,12717433,504107
SAN,DSM,1,118,129,1,1428,2926814,504107
PDX,DSM,1,138,138,1,1471,2034000,504107
SJC,DSM,1,137,176,1,1532,1723138,504107
CLE,DSM,1,126,130,1,612,2136026,504107
BWI,DSM,1,104,182,1,910,2621815,504107
CID,DSM,3,325,576,3,104,243094,504107
IND,DSM,1,13,50,1,407,1600165,504107
XNA,DSM,1,20,44,1,364,382645,504107
GRR,DSM,1,46,50,1,427,759978,504107
MCI,DSM,22,12946,25251,312,164,1912368,504107
DCA,DSM,16,18869,29560,349,897,10172752,504107
IAD,DSM,5,382,596,5,874,10172752,504107
BMI,DSM,1,20,30,1,258,157257,504107
MSY,DSM,6,870,946,7,818,1312039,504107
MSP,DSM,74,103858,175267,2825,232,3078253,504107
LAX,DSM,3,418,516,3,1447,25434866,504107
SEA,DSM,4,642,676,4,1464,6277876,504107
PHX,DSM,21,35562,43744,723,1149,3600163,504107
COU,DSM,3,193,273,3,203,151486,504107
LCK,DSM,1,134,148,1,576,1678827,504107
MEM,DSM,14,15798,21269,424,490,1238075,504107
LBB,DSM,2,181,217,2,703,259146,504107
IAH,DSM,21,20075,29934,646,802,5084017,504107
ATL,DSM,16,37097,53530,1070,743,4673146,504107
ORD,DSM,87,225197,321884,4306,299,18572324,504107
